ID,label
Q8JGT7,1
Q2HZ28,1
P0DL24,1
P0DN49,1
Q45Z26,1
P0C8D3,1
Q8JIV8,1
B1P1D8,1
P82935,1
Q7ZTA7,1
D2Y2H7,1
Q805F5,1
P30811,1
B6DCS6,1
D1MZV3,1
D2Y2B2,1
P01504,1
D2Y2K6,1
D2Y2E3,1
E2DIH6,1
B3FIU2,1
P0CI09,1
D2Y280,1
B3EWX3,1
P24160,1
Q98996,1
B6DD46,1
Q86QV1,1
P0DN44,1
B6DD29,1
C0JAX4,1
B6DCZ0,1
P29182,1
P82851,1
Q5Y4V0,1
P82463,1
P69939,1
D2Y2A1,1
P0DMD1,1
P86362,1
D2Y2G7,1
C0JAT8,1
A7LCJ2,1
P59867,1
D2Y218,1
D2Y275,1
Q9BP64,1
P0DJM5,1
Q90W39,1
P0DPE6,1
P0CF76,1
B6DCP7,1
A0A059UI30,1
Q9W7K1,1
P0C7B1,1
P86403,1
P0DN15,1
Q9BP97,1
E0Y421,1
Q4PRC6,1
P0C8M0,1
P0C828,1
Q9NJC4,1
B0VXW0,1
B6DCY0,1
D2Y2D5,1
P0C1F8,1
P0DMG7,1
P01427,1
P0C259,1
Q9BPD9,1
P0C182,1
P0DMD3,1
Q5Y4X3,1
P0C555,1
P61915,1
P59848,1
F5CPE2,1
Q6PN85,1
P86803,1
P0CH16,1
P14411,1
P79688,1
P0DJC1,1
A7X4R0,1
D2Y2K7,1
Q5K0D0,1
P0DMR8,1
A2CJE3,1
Q2XXQ5,1
B4XSY7,1
P83226,1
P84825,1
Q4PRC9,1
Q2YHM1,1
Q5YD75,1
P15229,1
Q86QU6,1
P0DMX1,1
I6R1S1,1
P0CY71,1
Q8UW29,1
Q9PUH5,1
Q7LZI6,1
P0C8R6,1
P86146,1
D4HRK4,1
Q7M3P1,1
Q6X5T3,1
Q86QU0,1
P09949,1
P0DM39,1
B2KKV8,1
P0C670,1
B3EWX2,1
B3EWV2,1
P68726,1
Q68PG5,1
P0DKQ7,1
P60262,1
Q1A3R1,1
Q7LZ24,1
P0C590,1
Q9BPG0,1
P0DKQ4,1
P60214,1
Q9PUH4,1
H1ZZI3,1
P0C8I9,1
P59355,1
Q9XY87,1
Q8UUH8,1
P81866,1
P0CI06,1
P0DMD7,1
P0DJJ7,1
Q8AYA5,1
P01466,1
P84682,1
D2Y1Z3,1
D2Y2M5,1
P86105,1
C0HJW3,1
P34076,1
Q91516,1
P50983,1
C0HJM5,1
P0C8U9,1
P07231,1
P0DJB3,1
D2Y2M6,1
C0JAV0,1
C1IC47,1
P85038,1
C0HJR2,1
P68416,1
A0ZSK4,1
B6DD61,1
P68419,1
P0DM61,1
C0JB37,1
P0DN07,1
Q7ZZS9,1
A0S865,1
P0C8G6,1
F8UWP3,1
Q9PRG0,1
P0DM88,1
P69766,1
P0C1V7,1
Q2PE51,1
Q9BPA9,1
P0CAS9,1
P60233,1
P0DKT4,1
Q92085,1
Q6X5S1,1
P05620,1
P58399,1
P0CG56,1
P81658,1
P0DL17,1
A7KJJ7,1
P0C612,1
P81865,1
P81113,1
P85266,1
A8N286,1
C0HJH7,1
A7X6J0,1
Q2VBN3,1
P0DM98,1
Q9U650,1
D2Y2D7,1
P25680,1
P83302,1
P83998,1
Q6X5S8,1
Q3YED5,1
B3FIP2,1
P84777,1
Q86QT8,1
Q8AWI5,1
D2Y2E7,1
P0DKR4,1
P0DL67,1
P68412,1
P58783,1
P0DJ84,1
P86812,1
A0A1R3S3A8,1
P82960,1
P0C2P4,1
Q9U6Z5,1
Q9XZK9,1
P0C7K1,1
C0JB24,1
Q76CA0,1
Q9N669,1
P0C2K3,1
P0DN19,1
P0DP36,1
Q5Y4W8,1
P86425,1
Q45Z42,1
Q9UA85,1
A0A0B5ABE6,1
P85103,1
Q9XZL4,1
Q0EAE5,1
B3EWW0,1
B3FIV1,1
P0DL58,1
D6C4H9,1
C0HKZ1,1
E2IYB3,1
P69501,1
C0JB38,1
P86115,1
B6DCK5,1
D2Y276,1
P60991,1
Q4PRD2,1
J3SDW8,1
C0JAY3,1
D5KXH1,1
B6DCN2,1
B2BRQ5,1
Q17254,1
D8VNT0,1
B6DCL3,1
Q5I4B8,1
P0C8I8,1
P0DKY6,1
Q0N4U7,1
Q17230,1
P0C5I9,1
A5A3H5,1
Q2XXQ8,1
D2Y283,1
D2Y2K9,1
Q4LCS7,1
P49122,1
B6DD40,1
P56972,1
P15471,1
Q02989,1
P0DOZ1,1
Q2XXQ4,1
P0DPJ8,1
P86418,1
P84673,1
P83406,1
Q38L02,1
P0C294,1
P15815,1
P01521,1
P0DJH2,1
D2Y2H9,1
P0DJN5,1
P0DJ75,1
Q95WX6,1
Q3YEH7,1
E9NW27,1
B6DCW9,1
O76200,1
P83561,1
P0C1H1,1
O93523,1
P69767,1
Q3BER4,1
C0JB27,1
Q1I176,1
P0CH21,1
B6DCV9,1
Q70WS8,1
Q2UXQ5,1
Q7Z0A0,1
P61510,1
Q0NZX8,1
Q5Y4W3,1
Q86BW9,1
P69835,1
P0C831,1
P49272,1
Q7M3V3,1
Q8QFW3,1
B7S4N9,1
Q9XYZ0,1
D6C4L7,1
F5CPE6,1
A0A2I6EDL7,1
E7CLP6,1
D2Y207,1
E4VP43,1
O76199,1
O13061,1
P0C5K8,1
Q3YEG3,1
D2Y2B1,1
C0JAQ9,1
P83911,1
P0DJ78,1
P69836,1
Q6ITC0,1
D9U2B2,1
P84062,1
C6EVG6,1
P84197,1
P0DN17,1
Q6EER6,1
B3EWS7,1
Q7ZT98,1
P0DOZ6,1
P84745,1
B3EWV6,1
P60514,1
B1P1F7,1
D2Y2C5,1
Q7M485,1
P0DJQ0,1
P0C909,1
D2Y2G5,1
Q8AY44,1
Q9BPF2,1
Q4LCT0,1
D2Y2P0,1
D2Y2C9,1
Q86QV0,1
Q9BPC2,1
Q9GV72,1
Q8I6R5,1
D9U2A6,1
B1P1A7,1
P36985,1
W4VSA7,1
O93364,1
P0DJ42,1
Q7M3V4,1
Q9BLM4,1
P83892,1
C3VVN5,1
B6DCL9,1
P0DM99,1
P0CJ40,1
P0DMA1,1
C6ZH27,1
P0CAS7,1
Q27J49,1
D2Y2G8,1
C0JB11,1
P85268,1
D2KX92,1
P59943,1
C0HKZ0,1
Q1ELU9,1
P15816,1
Q9BLM3,1
C0HJI9,1
P0CE84,1
Q9BP47,1
Q9U647,1
X2L4E2,1
M1JBC0,1
B6DCX7,1
P0CI48,1
Q90X23,1
Q9BPE0,1
P0C1X0,1
Q9XZL3,1
Q9PUH6,1
P86408,1
C0HJC3,1
Q9BPJ9,1
P28878,1
P83902,1
P85276,1
P01468,1
C0JAW2,1
P0C5G1,1
Q76B45,1
A8HDK0,1
Q9UA72,1
Q4PRD1,1
P19960,1
C0HJW6,1
P09982,1
P01491,1
Q8MTX2,1
D2Y493,1
Q5YF90,1
P30403,1
Q3HXY3,1
P0DM38,1
P17696,1
P84473,1
Q9BJV7,1
B4XSZ9,1
B1P1I6,1
C0JAT6,1
Q7T3T5,1
D5KXG6,1
C0JAV3,1
C3TS06,1
P0DL81,1
Q5Y4W5,1
F5CPD8,1
P84507,1
P84787,1
P0C5I5,1
F2YLA3,1
Q9BPA5,1
P0C350,1
C0JAQ8,1
A0A0B5AC86,1
Q3YEE1,1
B0KZ79,1
P16341,1
P0DMD2,1
Q1I177,1
D2Y2L5,1
B6DCQ2,1
Q9W6M5,1
P61094,1
Q9UA95,1
P19856,1
D6PXE8,1
P01500,1
D9U2B5,1
C0JB12,1
P0C163,1
P58370,1
C0JAV6,1
P56708,1
W4VSI8,1
Q6H3C6,1
P68727,1
Q7Z0A2,1
P0DL71,1
Q8MTX1,1
P0DM89,1
B3EWF8,1
P0CH41,1
P0DKP9,1
D6C4L9,1
P60263,1
C0JAU2,1
B4XSZ2,1
P86400,1
D2Y249,1
P81112,1
P59936,1
P58810,1
A7LI91,1
Q6PPB3,1
P0DL50,1
Q9NDA5,1
C0JB86,1
Q8AY46,1
B2BRQ6,1
A0A1P8NVS3,1
P86447,1
Q9BP68,1
C0JB88,1
P04084,1
Q95NJ8,1
P60264,1
P0DJE1,1
P85061,1
P86463,1
P0C638,1
F5C3T9,1
Q5I4E5,1
P43445,1
D9U2A8,1
D2Y2L7,1
Q10754,1
P58925,1
B1P1I9,1
B4XT01,1
P0DL73,1
Q5I2P0,1
P0C022,1
Q9U8D1,1
P24331,1
P0DN20,1
Q8UW30,1
P0CD70,1
D6C4J2,1
B3EWY0,1
P82465,1
Q3YEE2,1
C0JAW6,1
D2Y2G4,1
B6DD22,1
P18619,1
Q5K0D1,1
P0DPJ2,1
P58305,1
D3JWK4,1
P56743,1
B5U6Y6,1
Q02517,1
B3A0N3,1
A4USB4,1
P58914,1
B3EWV5,1
B3EWV9,1
P01381,1
A0A2I6EDM9,1
P58811,1
P01414,1
Q1RP79,1
P0C1X6,1
Q9BPG7,1
P0C1R3,1
D2Y3T3,1
D2Y282,1
D2Y278,1
P84756,1
Q2I2P3,1
C0JB46,1
P0DN00,1
P30288,1
B6DCL5,1
P86163,1
P0DL72,1
P58623,1
P49123,1
B6DCN6,1
D2Y2K0,1
P0C1W4,1
C0JB40,1
Q7YXD3,1
Q9N661,1
P0C1T7,1
B6DD24,1
P58606,1
Q9DEF8,1
P0CJ33,1
P83227,1
Q8JIW1,1
P60274,1
P0DMH0,1
C0HJC4,1
B1NWT5,1
A8S6B3,1
Q5K0D3,1
P21150,1
Q2VBP8,1
P18998,1
P0DPJ4,1
P10460,1
Q2XXQ3,1
C0JAX0,1
P0C297,1
P01419,1
P82812,1
C0HK05,1
D9U2B0,1
D2Y289,1
A8CG87,1
P01401,1
P60164,1
P61409,1
P0C8L1,1
Q8AWX7,1
P01523,1
Q7Z092,1
Q9NJP7,1
B1P1J5,1
Q5Y4W4,1
D2Y2F2,1
Q9YGS1,1
B1P1G8,1
P0C6S2,1
N0EAL3,1
P85117,1
A6YR34,1
B3EWU3,1
C0JB05,1
P0DKZ6,1
P0DPE5,1
G0W2I0,1
P21789,1
P01467,1
P00982,1
P83580,1
P85021,1
P24159,1
P60215,1
Q71RP9,1
P58609,1
A9XE60,1
P01396,1
Q5K0C1,1
P81798,1
P0CY88,1
P0DL43,1
Q9W7J6,1
Q71QI7,1
P0CY65,1
P0C8S5,1
D9U2A4,1
C7T184,1
D2Y2R3,1
Q076D1,1
F8J2D7,1
C0JAS2,1
D2Y1Z2,1
P0DOZ9,1
Q9BP99,1
P58328,1
P0DJN1,1
P0DP93,1
P86828,1
P69758,1
P0DJB8,1
B9W5G6,1
P0DJG3,1
F5CPD9,1
P83655,1
Q8UUK0,1
P0DJJ8,1
C0JB91,1
P0C5H4,1
P0DL05,1
Q9TVQ7,1
A8HDK8,1
P0CH42,1
Q5K0D8,1
B1P1A0,1
Q9NJC6,1
I6RU37,1
W4VS20,1
P81990,1
P01399,1
B6DCS4,1
P0DL83,1
P01489,1
P0C8J2,1
P0CE25,1
B2DCR8,1
Q9BPJ0,1
P0DM52,1
C0JAS1,1
A8CG89,1
P85258,1
P59863,1
B6DCQ1,1
S0F1P1,1
P0C6A9,1
P01380,1
Q2VBP0,1
Q9BHA6,1
P0DJR2,1
Q8JFX7,1
P0DKN5,1
Q7Z091,1
P0DKQ8,1
P04204,1
D2Y212,1
Q1ELU3,1
Q2I2Q6,1
Q9PSM6,1
P0DN04,1
P24334,1
P01387,1
Q2VBP1,1
B6DD01,1
Q2XXQ9,1
P84685,1
P0DKT7,1
P11495,1
I6R1R7,1
P0C175,1
Q02471,1
P0DP48,1
Q5K0D2,1
Q58L96,1
Q9U644,1
P0DKU2,1
Q86QV2,1
P86147,1
P0C8C3,1
A0A0B5A7N5,1
D2DGD3,1
P0DJE6,1
P84836,1
V9Z7R6,1
Q9BPB1,1
P36987,1
P84690,1
P0DJ45,1
Q9W7K2,1
P0DMQ4,1
P0C6A8,1
P86815,1
P60976,1
P86428,1
C6ZJQ2,1
Q9U8X3,1
D2Y230,1
A0A0S4FKT4,1
D2Y2I6,1
Q56EB0,1
A3F7X1,1
P85141,1
Q9BPD0,1
A7X3Y2,1
D2Y265,1
Q9PVF0,1
P0C637,1
P0C1T9,1
P0C296,1
P0C6S1,1
D2Y2N7,1
P83055,1
D3JWK7,1
P0DL80,1
C7DQC0,1
D2Y273,1
P0C165,1
D2Y2D9,1
B3EWF4,1
P0DN50,1
D5KR59,1
P61229,1
Q9BPE1,1
B6DD03,1
Q6T6S7,1
P59265,1
P61408,1
A0A0J9X1W9,1
Q26292,1
P0C7N3,1
D2Y2E8,1
P56529,1
D2Y1Z4,1
Q9PWF3,1
P82114,1
C0JAZ9,1
D2Y2C8,1
W4VSI1,1
Q6H3D6,1
B1P1H5,1
P0C258,1
P0DJ37,1
P49126,1
C0JB73,1
P0C244,1
Q3HXX6,1
P0CY62,1
P56852,1
Q8IS41,1
P28880,1
C0JAT4,1
P0C8V6,1
C0HJY8,1
Q75S51,1
P0DKT2,1
D2Y2I0,1
P86974,1
P86169,1
P69928,1
C0JAW7,1
Q6X5T2,1
C0JAZ5,1
Q2YHJ8,1
Q7Z1K6,1
A8QL49,1
Q5EHP4,1
B6DCZ5,1
C0KYC4,1
P0C254,1
D2Y299,1
Q98961,1
P56587,1
P0C1X5,1
Q5Q113,1
Q9W7I3,1
B1P1J0,1
C0HJT0,1
P0DJ36,1
P85277,1
D5KR58,1
D2Y2N4,1
P24330,1
A8Y7P4,1
P20258,1
P0CI20,1
Q90WA1,1
I7JUQ0,1
P83405,1
Q9BPH6,1
P0C7A9,1
P68723,1
B6DCS0,1
D2Y2L8,1
P01422,1
P0DJH8,1
C0JAX1,1
C0JAY2,1
P0DMH2,1
P60212,1
Q9GNN8,1
C7DQX9,1
P22640,1
P83249,1
P0DJ94,1
P45697,1
P85263,1
Q2PQJ3,1
P58809,1
Q9BP81,1
Q3YED6,1
P82807,1
P01484,1
P0C5J7,1
P05487,1
Q86QV3,1
P0CY75,1
Q5Y4X9,1
B6DCN1,1
P85272,1
B7FDI0,1
P0C5G0,1
Q9BPD7,1
P0DJL2,1
Q9W7S2,1
B6DCR8,1
Q0GY46,1
P21859,1
P0DL20,1
Q4VRI0,1
P0C1F1,1
P0C6A6,1
P84698,1
D2Y2F5,1
B1P1H1,1
Q9GUA7,1
A0A1L4BJ98,1
P18511,1
B1NWS1,1
P0DMD5,1
P59071,1
D9U2B4,1
Q53B50,1
Q9BN12,1
Q1I178,1
P85270,1
P68409,1
P84035,1
Q7SZE0,1
P01426,1
P01477,1
Q91511,1
P68424,1
Q9BPJ3,1
P81509,1
D2CFI7,1
P0CB56,1
P86399,1
Q71QJ0,1
P0CAZ5,1
B3EWS6,1
P0C425,1
P84014,1
P85275,1
P69929,1
P11407,1
Q1A3R0,1
A0A1P8NVU1,1
P0CH24,1
P0C7R7,1
P0CAR1,1
P63327,1
P0DL19,1
B6DCW4,1
P0C5B4,1
C0JAY5,1
P0C830,1
B2KKW0,1
Q8AY56,1
F8J2B3,1
Q9I8W9,1
P01498,1
Q5G8B6,1
B1P1D4,1
P24644,1
D2Y2J3,1
P00984,1
D2Y172,1
B6DD05,1
P85024,1
K9MCX0,1
Q6T178,1
P00619,1
B2CS62,1
D2Y250,1
Q8T0W8,1
Q9NDA6,1
Q7Z099,1
P0CF38,1
B3EWU2,1
D2Y2M0,1
Q86QV9,1
D2Y233,1
P58786,1
P0CI44,1
Q2PWA3,1
Q9NJC8,1
D2Y2D0,1
P60270,1
P0DN46,1
E7CLP4,1
B3EWH9,1
P0DKR0,1
P69944,1
P0C5G6,1
P0DJF1,1
P01416,1
P0DJF7,1
P0DL59,1
P56678,1
P58923,1
P62023,1
P0DP17,1
P61506,1
P0C7Q0,1
C7DQB9,1
J3RYA3,1
P68721,1
P86525,1
C0HKA9,1
P86780,1
Q9BP61,1
D3JYA6,1
P85256,1
B7SNV8,1
Q2I2R3,1
Q0VTT9,1
P86537,1
Q2XXQ7,1
G0LXV8,1
C0HKY9,1
P0C1N6,1
B3EWW9,1
D2Y2A5,1
C0HLF5,1
B1P1B6,1
Q7ZTA8,1
P0DKM3,1
Q3HLQ4,1
G1C1T3,1
D2Y2J8,1
P58805,1
E2DQZ5,1
Q58L94,1
P01423,1
C0HJD3,1
Q53B48,1
Q10755,1
B8XH22,1
P0CI11,1
Q68PG7,1
P60301,1
C0HKY5,1
O13058,1
P0DL25,1
U5YCR8,1
D3TTC1,1
D2Y2C2,1
P0DJH3,1
C9E1S0,1
O73858,1
P0C8W4,1
Q0GY44,1
D2Y248,1
C0JB25,1
Q8JFE6,1
P69500,1
P0DL74,1
P0DMX7,1
Q1A3Q5,1
Q9PVF3,1
C9X4K1,1
P0C8V1,1
A0A0B5A8P8,1
P86813,1
P82981,1
P30431,1
Q9BP77,1
P0DKZ2,1
P00627,1
Q8AY48,1
P0C2L1,1
Q10726,1
Q9YGW8,1
P0DJB4,1
P0CI24,1
B4XSZ6,1
P84034,1
C0HL97,1
Q86QU3,1
P0CE76,1
Q7LZQ4,1
E9NW26,1
Q7SZE1,1
A6MFL0,1
B4XSY9,1
P0DL33,1
C0JB80,1
P0DL62,1
P81508,1
B6DCM5,1
P0C2D2,1
C0JB44,1
Q9BPF6,1
P68410,1
P14530,1
P81176,1
P0DJG8,1
P83041,1
O42255,1
D2Y2B6,1
Q800Y3,1
P0C1X7,1
P0DM50,1
C1KIZ5,1
P0CD69,1
P69930,1
D2Y214,1
Q6TPG9,1
Q7SZD9,1
B3EWW4,1
P0C8C6,1
P07845,1
P41736,1
B2ZG38,1
Q5I2B1,1
P0CI86,1
B6DCX1,1
P0DPM0,1
P0DPG5,1
Q593B6,1
P45629,1
Q86QV6,1
P85025,1
P55966,1
P45666,1
P83243,1
D2Y2G1,1
Q9BPC6,1
P0C846,1
P0DPM1,1
L0PIN3,1
D2Y4A2,1
D0PX84,1
Q5K0C5,1
P69945,1
Q6T7B6,1
P46066,1
Q9BPF5,1
Q9XZK3,1
Q71QJ4,1
B6DCR6,1
P59068,1
B0KZ78,1
B6DD44,1
Q6XLL5,1
Q92084,1
P83658,1
Q5F1N4,1
Q4JCS1,1
P80494,1
Q9PTA5,1
D2Y2H4,1
P0C845,1
S0F207,1
Q9W7J7,1
P0DN10,1
P0DL84,1
Q2XXR4,1
Q9YGI8,1
P0DJL0,1
P0C829,1
Q8AY80,1
D2Y241,1
C0JB03,1
Q6H3D2,1
P0DKP7,1
A0FKN6,1
P85168,1
P01406,1
P0DKN1,1
P0C253,1
P0CF03,1
Q5WQZ7,1
P83974,1
B0VXV4,1
Q3YEG4,1
B6DCS9,1
Q8AY50,1
Q2I2P2,1
Q8JH85,1
B3FIN4,1
P69761,1
Q69CK0,1
Q71RP8,1
B3A0L5,1
B3EWQ8,1
P0DJC8,1
D2Y2M2,1
P0CG44,1
D2KX90,1
P86264,1
B6DCP2,1
Q5Y4V4,1
P0DJ85,1
P84898,1
Q8JFX8,1
Q9PUH7,1
P0CG45,1
B3EWT0,1
B6DCY4,1
Q0GY42,1
A8HDJ6,1
P08878,1
Q9YGX0,1
P0DJ38,1
P0CH90,1
Q6JK69,1
P0C8C7,1
P14612,1
P31854,1
P55903,1
Q9BP80,1
B6DCL7,1
D2Y491,1
P15230,1
P0C8J0,1
P59849,1
B1P1F2,1
P0DL47,1
Q2UXR0,1
D6C4M3,1
Q8JI39,1
Q564A5,1
B2KPN7,1
G8FZS4,1
P85420,1
P82287,1
P59368,1
P00989,1
Q9PRQ3,1
Q8AVA3,1
P0C2A1,1
Q91453,1
Q3HTN1,1
Q9PSM9,1
P34075,1
J3S829,1
B3EWV4,1
P01405,1
P0C280,1
O93426,1
W4VSB7,1
C0HJR6,1
A8S6A4,1
Q9PS48,1
P0DL00,1
Q9BPE2,1
Q6X5T1,1
F8J2G5,1
A7X3X3,1
Q9BLM0,1
P0CI58,1
Q7Z093,1
Q8JFY2,1
D2Y288,1
P80548,1
Q9TVX4,1
A0A0U5AUY6,1
D2YW40,1
P86876,1
W5U5X5,1
P85023,1
O18425,1
D2Y2D1,1
C1IC52,1
D3JXM1,1
Q90WA7,1
B6DCM6,1
C0JB87,1
P01458,1
Q9BKJ1,1
P84776,1
B5G6G5,1
P59290,1
A7X4S7,1
P0DMT1,1
Q71RQ8,1
P0C8E1,1
H9N3R7,1
P0DOZ7,1
B0FXM1,1
P79799,1
P13487,1
E5L0E3,1
Q9BH21,1
P0C6S6,1
P60513,1
P0C8C1,1
P0CAR2,1
P0C5I7,1
P0DKT3,1
P0C8V5,1
Q8LW54,1
G1C1T1,1
P04417,1
P0DJ64,1
P0C245,1
Q8UVG0,1
P0DJB6,1
P0CAZ4,1
Q9PVF4,1
B6DCS7,1
C0JB65,1
B8XH33,1
P0DMH5,1
B1P1E3,1
P31984,1
C5H5D1,1
P83060,1
P0DKU3,1
Q71QI8,1
P58848,1
P31986,1
P0DL44,1
P86811,1
Q1I180,1
P84713,1
P01437,1
D6C4H5,1
C0JB36,1
Q8UUJ2,1
Q9NII5,1
A7LAC7,1
Q7T248,1
P0DM74,1
P86818,1
C3VVN6,1
A4FS04,1
Q1RPS8,1
Q9PW36,1
P58396,1
Q9PRI1,1
P83230,1
Q6X5T0,1
Q9PRQ2,1
Q8I6V7,1
Q98956,1
C0HKZ7,1
Q9PRW3,1
P81596,1
Q3YEE3,1
P0DJO5,1
P00604,1
X5IFY8,1
P0DL39,1
Q5Y4X5,1
B6DCT2,1
P0CI98,1
Q8MUB1,1
P86531,1
P0C1W1,1
P60244,1
Q800C1,1
P0DPQ0,1
Q4PRC8,1
P15969,1
Q9BP91,1
P58490,1
Q71RR0,1
P0DKS3,1
C5H5D4,1
C0JAX3,1
P0DJ71,1
P0CAR0,1
P0C1W0,1
P00603,1
C0HJU3,1
A8E2V8,1
P0DJK3,1
C0JAZ1,1
P0DJE8,1
D2Y271,1
Q3HXZ1,1
D2Y174,1
P0C1C8,1
F8J2D0,1
D6C4L6,1
P0C8I7,1
C0JB62,1
P86816,1
P86427,1
P25677,1
B3EWR3,1
B6DD62,1
B6DD23,1
Q9BPI3,1
B6DCT3,1
Q2XXL4,1
B8XH45,1
Q9PVK7,1
Q7Z095,1
Q8UUK2,1
P0C930,1
D2Y1Y1,1
D5KXH4,1
P79810,1
P86423,1
C6JUP2,1
P56608,1
Q072L6,1
Q3YEH4,1
P0C7W7,1
D2Y2D3,1
D2Y205,1
H1ZZH9,1
P0DP56,1
P0DMZ7,1
Q6PN80,1
P58807,1
P0CV88,1
E7FL13,1
Q9YGN4,1
P0CH71,1
Q71RR4,1
W4VSI5,1
O73856,1
P0CV89,1
Q5YD77,1
Q8AY55,1
P62022,1
Q7T2Q1,1
Q7Z1N0,1
D2Y244,1
P0DJG5,1
A7X3S2,1
C0HJT5,1
P0DP11,1
P0CI57,1
B4XSZ4,1
Q7Z1K9,1
P0DL48,1
Q3HXY0,1
B6DCQ4,1
C0HKB2,1
Q5Y4V5,1
P0DM12,1
P0DJL5,1
Q6ITB0,1
B3EWF9,1
P33589,1
P61099,1
D2Y209,1
Q68PG6,1
B1NWS4,1
P0DL31,1
C0JB60,1
P84094,1
Q91135,1
P31990,1
P0DJP7,1
Q5Y4X2,1
P0C2S6,1
P01457,1
P0DJP8,1
P0DMX8,1
P69392,1
Q6RY98,1
P57672,1
Q9BP53,1
Q3BK16,1
P01535,1
Q5Y4U3,1
P0DL49,1
C0JB35,1
Q5Y4V6,1
H1ZZI4,1
C0JB06,1
A0A1I9KNP0,1
D6C4L8,1
D2Y226,1
P01431,1
Q5YF89,1
Q0ZZJ6,1
P83915,1
Q7Z0A6,1
P82601,1
Q9BPD3,1
P0C7J8,1
Q9U659,1
B3EWT2,1
B3FIS4,1
D2Y2P2,1
P0DPL6,1
Q6WJF5,1
B1PZN6,1
D6C4K4,1
P01411,1
C0JB50,1
P25494,1
Q9DF33,1
Q9BP45,1
P20005,1
B5U2W0,1
Q56TT9,1
A9XDG4,1
Q1ELU1,1
P0DP54,1
P86406,1
B6DCV1,1
P59276,1
C0JAW3,1
B1NWT3,1
P45661,1
Q1A3Q7,1
D2Y2H1,1
Q7Z028,1
P84465,1
Q9BPD1,1
P0DKW9,1
P84031,1
C1J5M5,1
C0JB52,1
Q9BH75,1
A0A0R4I951,1
P59018,1
P0DKP3,1
P0DKP6,1
P0C2K6,1
D2DGD8,1
P01494,1
Q9PRZ1,1
A0A2I6EDM2,1
P0C8D1,1
P0DMZ4,1
P86401,1
P0DPG7,1
Q3YEH3,1
A8QL58,1
B6DCM8,1
Q71QI3,1
P15222,1
B6DD50,1
P0DKN8,1
Q4F867,1
P83255,1
O73799,1
Q7LZK0,1
C0HK19,1
D2KX91,1
B6DCV4,1
Q8UW28,1
C0HLF7,1
D6C4K3,1
P01421,1
C0JB29,1
F8RKV9,1
P28374,1
P42717,1
P0C1W5,1
C1KIY9,1
P86817,1
P0C7K0,1
P84899,1
P0C167,1
P21791,1
A0A059T2H4,1
P0C298,1
P69847,1
P17684,1
P18965,1
P0C943,1
D2Y1Y3,1
D2Y227,1
P25673,1
E5L0E4,1
D2Y2A7,1
P56713,1
P86806,1
P60979,1
Q9PUH1,1
Q0PL65,1
Q5K0C8,1
P82815,1
C9X4J8,1
P25687,1
P81630,1
P0DKP4,1
Q5Y4V1,1
D8VNS7,1
P23807,1
F8J2D3,1
Q7T247,1
Q9BPA6,1
B8XH47,1
P0DJC6,1
P86436,1
P33034,1
P84700,1
Q9TWL8,1
P01409,1
P23806,1
P0C2P6,1
C0HKY8,1
P84901,1
P0DJ44,1
P0DL60,1
P0C892,1
Q9PUG8,1
Q9PSF9,1
B1P1E7,1
P84012,1
Q7LZ71,1
D2Y2B4,1
D2Y274,1
D9U2A0,1
P16338,1
P31981,1
B3EWW1,1
B1P1C0,1
B1P1E9,1
Q5Y4X6,1
Q6T6T3,1
D2Y234,1
P0CH59,1
P69757,1
D2Y295,1
Q9TVN1,1
Q4LCT3,1
P80671,1
D2Y281,1
P86261,1
Q9PRM8,1
P0DKM9,1
P0DKP0,1
P68425,1
C0JB23,1
B6DCV6,1
P85265,1
Q9BH79,1
P86628,1
Q2XXQ6,1
P60774,1
P0C850,1
Q86RA3,1
P0DJ67,1
B3EWT7,1
B1P1B0,1
P83225,1
Q98958,1
Q9BPA0,1
P86402,1
P24333,1
P81383,1
A7L035,1
Q9NII6,1
D2Y2C4,1
P05482,1
P82140,1
D5LMJ3,1
D5KXG7,1
P0C8D9,1
D5KXG5,1
P15971,1
B1P1A9,1
D8VNS0,1
P01495,1
P01410,1
P61899,1
Q09GK1,1
Q2YHJ2,1
P0C250,1
P62903,1
P56712,1
Q8AY53,1
Q9PS08,1
P01478,1
C0JAR3,1
P0C5X7,1
P80719,1
A0ZSK3,1
Q7ZTA0,1
Q4TUA4,1
P0C5S7,1
P0DP96,1
P0DPT2,1
P84851,1
Q9DGH9,1
W4VRW6,1
P0C7K3,1
D2Y1Z7,1
P0DKQ3,1
D6C4K0,1
P68722,1
P60615,1
P85017,1
P0CH52,1
P24663,1
P0DKN6,1
Q9U6Z6,1
P0C577,1
P45668,1
B6DCM4,1
B6DD53,1
G1AS76,1
P0DJK4,1
Q3YEG0,1
B6DD09,1
Q7Z0A4,1
P0DN03,1
Q8AY49,1
P0DL54,1
B3EWT8,1
B3FIS7,1
P00629,1
B3EWN0,1
P0DJC0,1
B6DD60,1
C0HJW1,1
P0CY86,1
Q9DEA1,1
Q6X5S4,1
Q9TXD1,1
B1P1H6,1
Q5Y4X1,1
P59939,1
P0CI99,1
D2Y297,1
P81111,1
B3EWW8,1
B0L0Y6,1
P81885,1
P15970,1
P0CH76,1
C0JAY1,1
Q7T1R0,1
P0DN54,1
P0DL29,1
D2Y203,1
D2Y2F4,1
E4VP04,1
P15147,1
P84680,1
